U,V,magnetization,charge_density,doublons
-5.826086956521739,-2.260869565217391,"0.011529600859989515, 0.21837372073781675, 0.040100023332640344, 0.21857502158527098, 0.011421633484282288","0.04157934433208527, 1.5004150516250676, 1.9175302887124355, 1.4994072673119905, 0.04106804801842148","0.0010646670922521298, 0.5221791436100564, 0.9177599998277938, 0.5214842401434032, 0.000936963118784852"
-5.826086956521739,-2.1449275362318843,"0.012437203250933327, 0.21585776364207532, 0.043392051984005586, 0.21587444592904353, 0.012438535193942234","0.04416660370211171, 1.50051647643005, 1.9106250598015917, 1.5005210608984405, 0.04417079916780634","0.0011565737263217223, 0.5242816329169345, 0.910912378535341, 0.524272481285727, 0.001160981509414675"
-5.826086956521739,-2.028985507246377,"0.02536716813393159, 0.2022272271509271, 0.05345251497948711, 0.20602992329094377, 0.012923166444710615","0.1163832167734327, 1.524528814493074, 1.8853123137796972, 1.4289040998809366, 0.04487155507286038","0.024697129532154534, 0.5487598687270379, 0.8871835708036139, 0.4979185992813451, 0.0011648472282740673"
-5.826086956521739,-1.9130434782608696,"0.014701608734386955, 0.20975328414870076, 0.051070504369342296, 0.20981928238444658, 0.014655320363123704","0.05086350968276065, 1.5022144621149496, 1.894501231250893, 1.5018147617211492, 0.050606035230249924","0.0015764272225274316, 0.5301411146131169, 0.8949462246635523, 0.5298893823021803, 0.0015024313081839146"
-5.826086956521739,-1.7971014492753623,"0.016021587344471615, 0.20619200749333977, 0.055513813099792864, 0.20636702242066568, 0.015905569641730108","0.05473711277637447, 1.5035785399726251, 1.8851601633264536, 1.502471910893877, 0.05405227303066963","0.0018256155204531153, 0.5337460427382329, 0.8857069748219971, 0.5330298187874336, 0.0016196614926793603"
-5.826086956521739,-1.681159420289855,"0.01680057031700521, 0.20383755061505365, 0.0604921723681654, 0.20123831662746483, 0.017631390072311157","0.055616184029465006, 1.4987891264483721, 1.8748973376222782, 1.5103450397775124, 0.06035231212237362","0.0012120284304675717, 0.5332017189891742, 0.875515814002189, 0.5413275611641483, 0.0025908566550170414"
-5.826086956521739,-1.565217391304348,"0.019158912106805624, 0.19785814767431753, 0.0659659207560655, 0.19785779323986352, 0.01915922622294818","0.06415598414892477, 1.5044888624951693, 1.862688118254499, 1.5045047198690464, 0.06416231523236254","0.0025649145361131376, 0.541043274809922, 0.8636319404006889, 0.5410532569273815, 0.002567287221761822"
-5.826086956521739,-1.4492753623188406,"0.021033947305615662, 0.19296324663335462, 0.07200458634180179, 0.19298845568644724, 0.021009764032780955","0.06998656829382956, 1.5054215929851016, 1.8495528737211768, 1.5052082750845397, 0.06983068991535321","0.003128166695145786, 0.5455129695188136, 0.8507921088697477, 0.545385458232095, 0.003074742134811194"
-5.826086956521739,-1.3333333333333333,"0.023139091610757008, 0.18753055663652612, 0.07866045790853465, 0.18754127487673194, 0.023128618967450422","0.07673630207551536, 1.5059509253653922, 1.8347959109238086, 1.5058551340611004, 0.07666172757418378","0.0038763439553726434, 0.5501997946460916, 0.8364646770738731, 0.5501437849921762, 0.0038505266489449706"
-5.826086956521739,-1.2173913043478262,"0.025509375352564752, 0.18151091694072585, 0.08595762543603896, 0.18150069537481917, 0.025521386895851372","0.08469915474913697, 1.506103429162807, 1.8182120750664352, 1.5062026768051042, 0.08478266421651842","0.004910215865800146, 0.5551422176012506, 0.8205102409464665, 0.5551989497953078, 0.004940205062751592"
-5.826086956521739,-1.1014492753623188,"0.027353012477838286, 0.17556668832680905, 0.0940802585559331, 0.17386180815400915, 0.029138232485410615","0.08774182840004215, 1.4971888610487882, 1.7993830385966558, 1.5136366314948941, 0.10204964045962156","0.004121240114596678, 0.5553481673945634, 0.8026040438606004, 0.5647824021325107, 0.00920154159348479"
-5.826086956521739,-0.9855072463768116,"0.031207248532326915, 0.16753474823171283, 0.10251064006917376, 0.16751103720398708, 0.031236325962799603","0.10616185100682715, 1.5045081575425558, 1.7782283847673284, 1.5047214211626831, 0.10638018552060718","0.008570290284379374, 0.5654429287086389, 0.7829162744934008, 0.5655611034241113, 0.008653553414096933"
-5.826086956521739,-0.8695652173913043,"0.03465028329119608, 0.15948992408322232, 0.1117204633153997, 0.15949143128459536, 0.03464789802558662","0.1214976848972917, 1.501738353226746, 1.7535742865495925, 1.5017161276908562, 0.12147354763551461","0.011958523802522455, 0.570266048581546, 0.7605944462914932, 0.5702539755014338, 0.011948957860852887"
-5.826086956521739,-0.7536231884057971,"0.03859122370444697, 0.15069620641907655, 0.12143218689967994, 0.15072583413903345, 0.0385545488377631","0.14221971113794266, 1.4960868290955645, 1.7240861036865878, 1.4957938450588562, 0.14181351102104875","0.017398342016403612, 0.574009139904027, 0.7350471832275275, 0.5738486973203447, 0.01723296273183425"
-5.826086956521739,-0.6376811594202898,"0.04318204136276014, 0.14111057302990943, 0.13141244972018734, 0.14110957913680672, 0.043185356750336565","0.17241443044658233, 1.4843787256310654, 1.686329883487232, 1.4844201291615309, 0.17245683127359138","0.026737397164068148, 0.5749662081045418, 0.704527805402199, 0.5749875791402839, 0.026754898630513342"
-5.826086956521739,-0.5217391304347826,"0.048683430006046954, 0.13074025739376655, 0.14115247472957015, 0.13074051724696495, 0.04868332062365157","0.2206964116545204, 1.4623262811445055, 1.6339591039274708, 1.4623265175530515, 0.22069168572045234","0.0439330282816808, 0.5707146912315962, 0.6660258465848538, 0.5707148010918341, 0.043930790529033995"
-5.826086956521739,-0.4057971014492754,"0.05543945770805618, 0.11980183347115198, 0.14951808259001742, 0.11980248878824579, 0.05543813744252827","0.30460111241734766, 1.4191456474196933, 1.5525516674190232, 1.4191321260194818, 0.30456944672445235","0.07732878618913444, 0.5552941166837061, 0.612775935944104, 0.5552870409110997, 0.07731453787703765"
-5.826086956521739,-0.2898550724637681,"0.06353959002309845, 0.10925189920793854, 0.1544173346287241, 0.10925232928430156, 0.06353884685593757","0.4536902143379651, 1.3371169475172895, 1.4184150575802381, 1.3371129183219392, 0.4536648622425703","0.14168782346824546, 0.5188623269830289, 0.5344802785092737, 0.5188601197494833, 0.14167604697193492"
-5.826086956521739,-0.17391304347826086,"0.07142789807619179, 0.10124135529992717, 0.15466097811419438, 0.1012409075499841, 0.0714288609597026","0.677449331644304, 1.2078341033612403, 1.229386419910715, 1.2078295271885322, 0.677500617895209","0.24394958621465843, 0.45676840734623714, 0.4330062777694642, 0.45676626776517426, 0.24397397310594443"
-5.826086956521739,-0.057971014492753624,"0.07628646339270609, 0.0966513812169357, 0.1541132628776816, 0.0966501707098219, 0.07629872180285488","0.9056386070973399, 1.0649083626076181, 1.0575445795437088, 1.0642882576681956, 0.9076201930831387","0.3526773999092454, 0.387717330504305, 0.34475498322350034, 0.38740809905154233, 0.3536507112584598"
-5.826086956521739,0.057971014492753624,"0.07828267880611323, 0.09331689527697767, 0.15681494276556746, 0.09331790457009198, 0.07826757858124936","1.0773726959008427, 0.9413620404078554, 0.9614141385203551, 0.940537900947421, 1.0793132242235217","0.4370565897706971, 0.3299997156428899, 0.29513119885482647, 0.3295820851912078, 0.4380408703261746"
-5.826086956521739,0.17391304347826086,"0.07916139314195009, 0.08946586089390646, 0.1627461656709728, 0.08946577842853684, 0.07916080186463381","1.2024216082292773, 0.8345437017180742, 0.9260597989025414, 0.8345339824019686, 1.202440908748139","0.49961930525279075, 0.28219954754206045, 0.27416168576607153, 0.28219478935709014, 0.4996295759903683"
-5.826086956521739,0.2898550724637681,"0.07982825507448221, 0.08461698028595938, 0.17106927120811036, 0.0846190694587162, 0.07986642397273197","1.301825031355117, 0.7358749109454327, 0.924940465924426, 0.7362073601414034, 1.3011522316336217","0.5497326646589173, 0.23970112634769414, 0.2680685655250613, 0.23985511070448046, 0.5493584059029541"
-5.826086956521739,0.4057971014492754,"0.08053466511343965, 0.07883088285526545, 0.1812549432151348, 0.07883294824024822, 0.08054656057591197","1.3869019814303567, 0.6419669499774484, 0.9423280902394782, 0.6420315841434279, 1.3867713942092896","0.5927339630802757, 0.20055671351212845, 0.26912394074457335, 0.20058547920207068, 0.5926566648319095"
-5.826086956521739,0.5217391304347826,"0.08121754414641097, 0.07237861036005327, 0.19280362772961146, 0.07237914352783785, 0.08122107423608654","1.461922859149226, 0.5532935565883411, 0.9695820497709047, 0.5533028178064348, 1.4618987166850932","0.6307874304675383, 0.16474470399311836, 0.273439155989382, 0.1647486045515923, 0.630771859684538"
-5.826086956521739,0.6376811594202898,"0.08183720919761378, 0.0656121798272471, 0.20508951967862024, 0.06561446903773549, 0.08184662225878292","1.5269513520232656, 0.4722954315816448, 1.0015331601606616, 0.47232441095634337, 1.5268956452780824","0.6639302453351413, 0.13312728770741492, 0.2790589772497195, 0.13313871692609724, 0.6638930678153112"
-5.826086956521739,0.7536231884057971,"0.08239833781969513, 0.05888753188507964, 0.21741965650905595, 0.058888891686654524, 0.08240558209951498","1.5815515145533388, 0.4010203120696783, 1.0348759446370097, 0.40103631938778384, 1.5815159093521889","0.6918974320926476, 0.10633913986548973, 0.2850496694982156, 0.10634519653059592, 0.691872481505489"
-5.826086956521739,0.8695652173913043,"0.08291666491853827, 0.05248132268135664, 0.22917182456409638, 0.05248548205743028, 0.08294470577857838","1.6260665587856518, 0.34019089088253496, 1.067549887394028, 0.3402443228184174, 1.625948340119368","0.7148078783917434, 0.08441839569864215, 0.29103563975221874, 0.08443821909343431, 0.7147209380880073"
-5.826086956521739,0.9855072463768116,"0.08343422109260556, 0.04657217956859888, 0.23990567164963883, 0.04658113111556281, 0.08350679657359394","1.661487144571149, 0.28939910252396933, 1.0983923517821417, 0.28948868495776203, 1.6612327161649802","0.7330914197835283, 0.06693898966417668, 0.2969133919258072, 0.06696867080100775, 0.7328917229159646"
-5.826086956521739,1.1014492753623188,"0.08389009392026786, 0.04123292115670711, 0.2493832165489332, 0.04126949085478019, 0.08422427751931194","1.6895068329079512, 0.24745462948982808, 1.1268267864684338, 0.2477590290381687, 1.6884527220956191","0.747640461563697, 0.05320375466888186, 0.3026643218207232, 0.053296707352856416, 0.7467841396332808"
-5.826086956521739,1.2173913043478262,"0.08360419790663948, 0.036409353816748605, 0.25752068699213115, 0.03660006178245517, 0.08586569950202538","1.7135717814744398, 0.2124921712773565, 1.1527475571541788, 0.21424728186809872, 1.7069412082259252","0.7608499726381366, 0.04235218121816435, 0.30834620046628497, 0.042892128113659424, 0.7553255432184007"
-5.826086956521739,1.3333333333333333,"0.08518797847140747, 0.0323497334158091, 0.264423790971775, 0.032387113434443435, 0.08565138370656511","1.7275100511039816, 0.18499543121450313, 1.1759712232695865, 0.18527315313753764, 1.7262501412743934","0.7670693620275016, 0.03424954514192931, 0.3138058127355181, 0.034324934631535776, 0.7659799099504344"
-5.826086956521739,1.4492753623188406,"0.08582547979441452, 0.0287081008251095, 0.2701411021193876, 0.02876263789832236, 0.0865626793627659","1.740545760731687, 0.1617682559791207, 1.1969270766815194, 0.16209727006800279, 1.738661636539669","0.773684518727963, 0.027783061017392953, 0.31921863624254454, 0.02786152399195668, 0.7720179618383771"
-5.826086956521739,1.565217391304348,"0.08649483414820924, 0.025534821019597916, 0.27484088903222187, 0.025604822377663553, 0.08752463342230765","1.7506940580761867, 0.14254194738049586, 1.2156722359437269, 0.1429058805867513, 1.748185878012841","0.7787547977941555, 0.022718971164429686, 0.3244593549099417, 0.022806424637472716, 0.7765036910319133"
-5.826086956521739,1.681159420289855,"0.08783508376853699, 0.022813655915840163, 0.278691012401358, 0.02281439617136408, 0.08784585174290066","1.7570745910593333, 0.1267220328217964, 1.2324291736239452, 0.12672631730330844, 1.7570478851916156","0.7812178283941924, 0.01877763901318056, 0.32949627452515573, 0.018778596549055695, 0.7811938251520869"
-5.826086956521739,1.7971014492753623,"0.08776716851722083, 0.020379557397671107, 0.28176030199283064, 0.020457057166029902, 0.08963591492624773","1.7651457673760649, 0.1130012748813129, 1.2475306693196853, 0.11351285932674401, 1.7608094290961938","0.7858481102837431, 0.015551297415584472, 0.3344265405319493, 0.015657023708598058, 0.7818554719796225"
-5.826086956521739,1.9130434782608696,"0.08822396707216495, 0.01830234056244543, 0.2845994811920208, 0.01837425399118347, 0.09049995718218529","1.7706248397312898, 0.10159276926071013, 1.2601919012516714, 0.10219577441918233, 1.7653947153371456","0.7886262249727466, 0.013019127604153623, 0.3383367976323676, 0.013140114302377602, 0.783770206006395"
-5.826086956521739,2.028985507246377,"0.08386534738593898, 0.016256489939307207, 0.2855597024567723, 0.016560200141948797, 0.09775826007603311","1.786037741227236, 0.09054664324401972, 1.2748419071720485, 0.09385610001794645, 1.7547176083387517","0.8011008867514077, 0.010740654085057838, 0.3450576952100942, 0.01135739678033702, 0.7717884023580366"
-5.826086956521739,2.1449275362318843,"0.10083174082002977, 0.015093397774464999, 0.28699364357540313, 0.01457431392144656, 0.08250690390865545","1.752856134889627, 0.08553321145914766, 1.2861009383292552, 0.08188750022710639, 1.7936222150948626","0.7682432466539437, 0.00970024030571301, 0.3495933100837214, 0.009016567512000404, 0.8066593756020881"
-5.826086956521739,2.260869565217391,"0.08678231042422113, 0.013260956601565668, 0.2886381455264368, 0.013752387036297707, 0.0975662004114784","1.7880603314526309, 0.07556869052572324, 1.2948710194340247, 0.07742773166088067, 1.7640722269267388","0.8001075324768003, 0.007839069143657666, 0.35259006911742785, 0.008133447823415347, 0.7773283099075532"
-5.826086956521739,2.3768115942028984,"0.0982032766524138, 0.012487441922079364, 0.2923581697473575, 0.012079173631539894, 0.08487193804660892","1.766249163093671, 0.07141327837725742, 1.2976099864345294, 0.06970993750095654, 1.7950176345935849","0.7781494678156141, 0.007047263193458008, 0.35060137971798344, 0.006843427836319754, 0.8056296843559907"
-5.826086956521739,2.4927536231884058,"0.07465981404539429, 0.010599141293790006, 0.28606296346972937, 0.01155240720083472, 0.11712567399025142","1.8204291781098618, 0.061697168441575315, 1.321534854526876, 0.06709244695647974, 1.7292463519652046","0.8288830701560186, 0.005446213819544797, 0.3689240090558834, 0.006349364255660531, 0.7415398247634424"
-5.826086956521739,2.608695652173913,"0.09827174722654203, 0.010274257169887854, 0.29087119899915287, 0.010097238079795352, 0.09048555852462203","1.7719787016620736, 0.06048357379380609, 1.3193863129993462, 0.059431600925723846, 1.7887198106190505","0.7815697745971284, 0.005230725292744145, 0.3634354505779683, 0.00509559472140475, 0.7976612720735092"
-5.826086956521739,2.7246376811594204,"0.014170629794529876, 0.006387103136091218, 0.2159101624841761, 0.011497538644433921, 0.2520345659407691","1.9547725455207794, 0.03868108066355902, 1.493580313911771, 0.06641835863879486, 1.4465477012650962","0.9566884814505915, 0.0023306718449267617, 0.5237276479446727, 0.005201846100394106, 0.4662381376027632"
-5.826086956521739,2.8405797101449277,"0.0801243770656267, 0.008246901910069084, 0.29061819470986194, 0.008726993799270869, 0.11228353251517148","1.814986338759685, 0.050041083189250116, 1.3345100839797945, 0.053521718401727425, 1.7469407756695428","0.8216178080075525, 0.0037169855749961227, 0.371704476863701, 0.004173686731906825, 0.7557861705847656"
-5.826086956521739,2.9565217391304346,"0.07318590588459367, 0.007425603731257315, 0.2855983035719363, 0.00876295292580183, 0.12502723388641096","1.8314081291521394, 0.04561365442772425, 1.3510285420352646, 0.0504434727339083, 1.7215062016509637","0.8370025984344356, 0.003133733724967596, 0.38500861754000154, 0.0036520885845543623, 0.7303996092505287"
